136  -9.5084300000E+00  -6.7090900000E+00  -3.7188900000E+00  -1.3615500000E+00  -3.2873000000E-01   3.8811500000E+00   6.0427000000E+00   8.0438900000E+00   1.0599860000E+01
137  -9.5096800000E+00  -6.7009300000E+00  -3.7691400000E+00  -1.3510700000E+00  -3.3462000000E-01   3.7921700000E+00   6.0592000000E+00   8.1012000000E+00   1.0682120000E+01
138  -9.5117200000E+00  -6.6895300000E+00  -3.8365300000E+00  -1.3382500000E+00  -3.4278000000E-01   3.6719200000E+00   6.0822100000E+00   8.1804700000E+00   1.0792690000E+01
139  -9.5148300000E+00  -6.6749200000E+00  -3.9185700000E+00  -1.3245500000E+00  -3.5315000000E-01   3.5239700000E+00   6.1116200000E+00   8.2807800000E+00   1.0927710000E+01
140  -9.5193800000E+00  -6.6571200000E+00  -4.0125200000E+00  -1.3113800000E+00  -3.6563000000E-01   3.3521800000E+00   6.1473300000E+00   8.4009800000E+00   1.1082970000E+01
141  -9.5258300000E+00  -6.6361700000E+00  -4.1155500000E+00  -1.3000200000E+00  -3.8011000000E-01   3.1603400000E+00   6.1891900000E+00   8.5397500000E+00   1.1254250000E+01
142  -9.5347000000E+00  -6.6121200000E+00  -4.2249000000E+00  -1.2915100000E+00  -3.9646000000E-01   2.9520200000E+00   6.2370500000E+00   8.6955600000E+00   1.1437490000E+01
143  -9.5465800000E+00  -6.5850200000E+00  -4.3379100000E+00  -1.2866200000E+00  -4.1455000000E-01   2.7304400000E+00   6.2907200000E+00   8.8668000000E+00   1.1628920000E+01
144  -9.5621500000E+00  -6.5549300000E+00  -4.4520800000E+00  -1.2858500000E+00  -4.3423000000E-01   2.4984500000E+00   6.3500200000E+00   9.0517300000E+00   1.1825080000E+01
145  -9.5821000000E+00  -6.5219100000E+00  -4.5650600000E+00  -1.2895100000E+00  -4.5535000000E-01   2.2585200000E+00   6.4147300000E+00   9.2485300000E+00   1.2022850000E+01
