-74.101 -37.81 -37.719 -37.678 -9.089 -1.434 -1.233 -0.685 1.937 2.346 15.388 14.962
-74.103 -37.788 -37.712 -37.678 -9.169 -1.388 -1.216 -0.765 1.991 2.343 15.251 14.905
-74.105 -37.768 -37.706 -37.678 -9.243 -1.345 -1.201 -0.838 2.045 2.341 15.127 14.849
-74.107 -37.749 -37.7 -37.678 -9.309 -1.306 -1.189 -0.904 2.098 2.34 14.804 15.197
-74.108 -37.732 -37.695 -37.678 -9.368 -1.271 -1.179 -0.962 2.148 2.339 14.75 14.915
-74.11 -37.718 -37.69 -37.678 -9.42 -1.24 -1.171 -1.012 2.194 2.338 14.708 14.829
-74.111 -37.706 -37.687 -37.678 -9.464 -1.213 -1.165 -1.055 2.235 2.337 14.671 14.754
-74.112 -37.696 -37.683 -37.678 -9.5 -1.191 -1.16 -1.09 2.27 2.337 14.64 14.693
-74.112 -37.688 -37.681 -37.678 -9.528 -1.174 -1.156 -1.117 2.299 2.337 14.622 14.675
-74.113 -37.682 -37.679 -37.678 -9.548 -1.162 -1.154 -1.136 2.32 2.337 14.604 14.62
-74.113 -37.679 -37.678 -37.678 -9.56 -1.154 -1.152 -1.148 2.332 2.337 14.588 14.593
-74.113 -37.678 -37.678 -37.678 -9.564 -1.152 -1.152 -1.152 2.337 2.337 14.584 14.584
-74.113 -37.679 -37.678 -37.678 -9.56 -1.154 -1.154 -1.147 2.334 2.334 14.592 14.593
-74.113 -37.683 -37.678 -37.678 -9.548 -1.159 -1.159 -1.133 2.328 2.328 14.604 14.621
-74.112 -37.689 -37.679 -37.679 -9.528 -1.169 -1.168 -1.11 2.318 2.318 14.665 14.666
-74.112 -37.698 -37.68 -37.68 -9.499 -1.182 -1.182 -1.078 2.304 2.304 14.623 14.729
-74.111 -37.709 -37.681 -37.681 -9.463 -1.198 -1.198 -1.036 2.286 2.286 14.804 14.809
-74.11 -37.723 -37.682 -37.682 -9.418 -1.219 -1.219 -0.985 2.266 2.266 14.672 14.904
-74.108 -37.738 -37.684 -37.684 -9.366 -1.244 -1.244 -0.925 2.245 2.245 14.703 15.014
-74.107 -37.756 -37.686 -37.686 -9.307 -1.272 -1.272 -0.856 2.221 2.221 14.74 15.137
